,lat,long,RA,dec,vlos,dist,time_strip
28397,-27.651713300021292,11.535250139041358,299.9362041845776,-28.725129058471655,144.1520491181471,27.608581048273688,0.0
28398,-27.669685472293065,11.533962165473465,299.95564886465365,-28.730686519673885,229.34509908227136,27.606899943234794,0.0
28399,-27.67494829928963,11.496824134977565,299.95018286920333,-28.75920809226292,146.37144589877383,27.6033244600068,0.0
28400,-27.650755916739147,11.50274662212901,299.9252703471914,-28.748669047062165,205.35252336706873,27.596361793882583,0.0
28401,-27.650639472975257,11.526307559241243,299.93230128396,-28.731397897167806,189.2922725218961,27.592453087616313,0.0
28402,-27.635652701189812,11.529524870872159,299.91673895209806,-28.725193226503897,212.777219181283,27.584199403567478,0.0
28403,-27.63089396380694,11.517742190525743,299.90790395962586,-28.73259463886113,159.4727686983239,27.586260352543615,0.0
28404,-27.671880580886736,11.52757684729555,299.9561327181308,-28.735922197211195,185.16944314518395,27.583574459771825,0.0
28405,-27.660474139960744,11.496543796229744,299.9341156588132,-28.755701052687353,185.40066026199747,27.58890508438821,0.0
28406,-27.647645219598264,11.515200321399693,299.92562072486413,-28.738757443070693,138.16037535730032,27.588513893598176,0.0
28407,-27.62259147577897,11.526707067422425,299.90146794432064,-28.72389890067833,93.82665975844724,27.600994679389178,0.0
28408,-27.596409921108002,11.529190041499993,299.8733338883093,-28.71534758604671,181.93268175239245,27.59918144941883,0.0
28409,-27.603567946381446,11.535177637526024,299.8830547277107,-28.712805195498944,178.88805730882726,27.592959060172735,0.0
28410,-27.603432750029153,11.515111228912009,299.87679666915557,-28.727461877715452,165.59053615272265,27.585285238591663,0.0
28411,-27.600165469522743,11.466115973003156,299.858278049132,-28.76248569934696,226.31151549956658,27.584976208657423,0.0
28412,-27.599306331170638,11.445200826449724,299.85096515849256,-28.77757114610376,202.5291230186924,27.582486321026543,0.0
28413,-27.605302688826107,11.46389928167092,299.86327560249725,-28.765427329555617,173.4635881147703,27.593891576599066,0.0
28414,-27.612616055204587,11.48530515817481,299.8778622749392,-28.75163972975145,197.26119837496933,27.592709062404165,0.0
28415,-27.63386224455351,11.486365721878391,299.90164077492796,-28.756319251922097,217.94945405907873,27.59148201050853,0.0
28416,-27.65517355706303,11.466846849654306,299.9192433219067,-28.776066805978935,191.88631407138487,27.585997863032322,0.0
28417,-27.661794474353975,11.475654186964514,299.9292299933585,-28.77132165927914,152.56463272139945,27.59304391824585,0.0
28418,-27.64905988773251,11.480844751255892,299.91674355355815,-28.764258671347907,189.28968952817138,27.61035128532583,0.0
28419,-27.658933721981622,11.479883420595462,299.92735498550036,-28.76749436935768,164.18094078072224,27.604420730197756,0.0
28420,-27.647757118530205,11.459140045545949,299.9087114747816,-28.779802951137924,199.19134690156326,27.610938129896333,0.0
28421,-27.653529654947796,11.461008213663636,299.915654546697,-28.779916295133027,238.86932557224264,27.613458124418695,0.0
28422,-27.660367340796412,11.454182823670855,299.9211346338752,-28.786661177946073,230.18628160397418,27.616865363698377,0.0
28423,-27.650255914719175,11.48607928179652,299.9196544593012,-28.76073578882227,204.0516368461698,27.61651813914055,0.0
28424,-27.61794542075048,11.470192794689192,299.8791493923544,-28.764067902361013,158.07623449237823,27.62132899533993,0.0
28425,-27.60529664301377,11.482356507252659,299.8688849517002,-28.75191752341055,117.26782577319624,27.620913659966423,0.0
28426,-27.634978262684655,11.47191811889341,299.8984815596126,-28.76717703170869,209.76733031397407,27.602893000442016,0.0
28427,-27.627824020540096,11.439028117275175,299.88058414072094,-28.78940438663445,166.8592214070115,27.608603035573378,0.0
28428,-27.59586651297349,11.439057209823101,299.8452970954948,-28.7811837638407,185.1539011120744,27.616164858853615,0.0
28429,-27.632104513390075,11.453503526126415,299.8897113237966,-28.779912415850156,184.43397306210625,27.612871012725105,0.0
28430,-27.59941253709092,11.414541824496593,299.8417552829374,-28.80003127098639,188.60369418774087,27.619819500267955,0.0
28431,-27.597518770538315,11.42852424367776,299.84391708340064,-28.78931510209676,202.26529390693378,27.603144346084505,0.0
28432,-27.640653746788324,11.42731917581935,299.8911992626614,-28.801257863414374,187.68449277553682,27.603527568991865,0.0
28433,-27.637394773061256,11.428019752859115,299.88781164907994,-28.79991032165783,142.4099507846967,27.609831227583175,0.0
28434,-27.64040459279326,11.398874371336007,299.88228496897045,-28.82199657704271,215.85513630362027,27.603699032605213,0.0
28435,-27.63819563529757,11.412519539370493,299.88398811802927,-28.811452128910165,208.26425964165495,27.615626694059827,0.0
28436,-27.683393025439745,11.420140069796064,299.9362460788015,-28.817449939308407,249.779073516616,27.611766488410026,0.0
28437,-27.672972783399235,11.422073760096678,299.9253170870307,-28.81336997547901,204.47181991069894,27.618804972124348,0.0
28438,-27.664909526698484,11.434238796442585,299.92009868518323,-28.802410544202196,185.32537394057348,27.601471562671296,0.0
28439,-27.652771389431404,11.417274424133117,299.90153762075033,-28.811707902256384,183.81427634594684,27.59145199125975,0.0
28440,-27.67065603968126,11.423827993935994,299.92328918562873,-28.811494392915705,204.0397772912126,27.599639526199592,0.0
28441,-27.663057059630113,11.437764094652353,299.9191219488514,-28.79935813128477,224.9417629013366,27.596213813898913,0.0
28442,-27.683590198566733,11.411349741442807,299.93379850468096,-28.823926593792667,182.56730622185145,27.578112645626405,0.0
28443,-27.6292524100281,11.411220304047584,299.87371190842094,-28.8101111263236,217.43871922195748,27.58393663065933,0.0
28444,-27.622325866357745,11.392506629196001,299.8603721237573,-28.82202320013338,180.18974828560886,27.597881206407685,0.0
28445,-27.522889853122216,11.413341865815752,299.75687729197494,-28.781254853850296,147.57104650870446,27.591146043387383,0.0
28446,-27.535865170554874,11.432720740329644,299.77711381031145,-28.770404233410773,200.165527769062,27.58349007883406,0.0
28447,-27.526042347850314,11.43067825655194,299.7656463669469,-28.76937292215124,232.72214076257282,27.6015844101291,0.0
28448,-27.527462994258787,11.475829768016874,299.7809904895282,-28.7366745338103,149.55649788677027,27.58897773615498,0.0
28449,-27.52782971463052,11.47627556551631,299.78153119885854,-28.736442481873514,171.485732818247,27.582658326402182,0.0
28450,-27.575521558612497,11.48233633057883,299.8360121696035,-28.74427869690142,204.18765942355915,27.58997821877622,0.0
28451,-27.586268964201537,11.449185562866234,299.8377814536655,-28.771307148235618,154.2528050460088,27.58136266707438,0.0
28452,-27.570247355994955,11.45172241343738,299.8208643414202,-28.765333739063532,218.41179866098315,27.59191688152812,0.0
28453,-27.585738651448768,11.4630172525444,299.8414069262136,-28.76104733909336,165.51601400042733,27.595607852474163,0.0
28454,-27.59216177383038,11.479672559373288,299.853568453965,-28.75050683859046,273.833897140593,27.602132626552496,0.0
28455,-27.573052800384893,11.464865248167913,299.82796497542006,-28.756434090910876,194.9052623291425,27.602740915866274,0.0
28456,-27.588559562295853,11.472435398187335,299.847388619055,-28.754878526267778,178.22133085595723,27.609363934352054,0.0
28457,-27.56396140453163,11.453689085490419,299.81452372871956,-28.76227827092946,172.3050397778778,27.610502366987962,0.0
28458,-27.59348769797292,11.457006467934832,299.84813270555435,-28.767437440196478,125.06627759855351,27.619523969881264,0.0
28459,-27.57991800267755,11.452681104156209,299.8318333868793,-28.76711717524446,181.02496892967795,27.62226585378441,0.0
28460,-27.507939526338944,11.467241969799213,299.75682543422494,-28.737935146999362,157.37089809571563,27.60722829979946,0.0
28461,-27.5373725434912,11.45385546328234,299.78522328009467,-28.755317686131505,206.15597539582333,27.612088455628623,0.0
28462,-27.55789673140874,11.41672274083628,299.7965646578538,-28.787778066670594,168.6500961943207,27.61789789007406,0.0
28463,-27.593273778878253,11.419499240286003,299.8364825084695,-28.794829250580968,176.47863148280248,27.614059263736976,0.0
28464,-27.596498503251762,11.429041726755777,299.84294766024055,-28.78867462706041,179.6803658342415,27.616750309936346,0.0
28465,-27.588018966915307,11.395902114912156,299.82349791698465,-28.810745645202218,179.41872012440044,27.60531685699662,0.0
28466,-27.59919093770154,11.395087694112592,299.83559336909104,-28.814206370215665,134.49208009049894,27.610119988473564,0.0
28467,-27.58585951598553,11.393411826221909,299.82035443442857,-28.812013644422308,174.98499677450263,27.625396430585166,0.0
28468,-27.59087115111784,11.380870195758487,299.822076191578,-28.8224735673209,173.30526093657647,27.640559355857267,0.0
28469,-27.586680882771336,11.42443383111223,299.8307022159429,-28.789526498125905,126.30440558499308,27.629233166880397,0.0
28470,-27.56070576939228,11.395029060800093,299.79305903260115,-28.804375660109518,225.76331250860056,27.637911027103378,0.0
28471,-27.515184803904194,11.386245655283425,299.7401028838165,-28.799110118690646,189.57483930377163,27.625174428759358,0.0
28472,-27.5379846088027,11.414837469489985,299.7740010921007,-28.784041091836663,136.6402675096605,27.640853591848973,0.0
28473,-27.52756955170102,11.39520758788349,299.7565141267598,-28.7957332717702,237.43775925162186,27.63326596172138,0.0
28474,-27.529719255114703,11.421757772557504,299.7669848987829,-28.77684981002432,155.9124591208975,27.631293696115016,0.0
28475,-27.547853393273773,11.42803837764833,299.78892241713345,-28.77691455751281,175.60825376812568,27.637928569555697,0.0
28476,-27.54906537623746,11.47514263888956,299.80462044451673,-28.742739439208716,137.34880021605775,27.626174016905985,0.0
28477,-27.567080036529262,11.43551101102301,299.812429104,-28.776385963032823,147.17695914783,27.63529487200842,0.0
28478,-27.57926478335661,11.44299559218782,299.8281629402643,-28.77403829956029,162.28905615624188,27.641202065330482,0.0
28479,-27.586134447086703,11.469013203754752,299.84366948103997,-28.756760244268833,210.86432299103572,27.647661995609756,0.0
28480,-27.57904692517761,11.447247490819286,299.8292170603507,-28.77087036209609,166.58690989544937,27.651148500399795,0.0
28481,-27.51841983656135,11.45213702546683,299.7637800016857,-28.751697665346096,195.9721384679458,27.653325461413612,0.0
28482,-27.51785378103963,11.442046830380905,299.7600757973408,-28.758941168787178,140.5710894459771,27.647009601163596,0.0
28483,-27.530025108179434,11.421321655138305,299.76718958532575,-28.777247753116352,257.39425639636545,27.647276051993423,0.0
28484,-27.526903331732882,11.438524130775681,299.7689903232488,-28.763849699004975,160.6502017982265,27.65747344046594,0.0
28485,-27.52921106542099,11.436886164522225,299.77103821406314,-28.76564279483387,221.17620220189744,27.657486820490725,0.0
28486,-27.52251121447621,11.400555494993757,299.752558946869,-28.790518199170343,194.4012251495756,27.651148957715545,0.0
28487,-27.559983761380753,11.391939294626956,299.7913204312617,-28.80645129340751,225.16592465767923,27.65184283512461,0.0
28488,-27.588533106629612,11.406681604089403,299.82734580232807,-28.802991054340904,177.07404279363774,27.65344897759739,0.0
28489,-27.640045005647774,11.438255343384842,299.8938488084166,-28.793102810827726,196.4961066573063,27.66182220488084,0.0
28490,-27.621430495196368,11.428929291411567,299.8704523021747,-28.795152643093832,168.76643447274918,27.646303945104822,0.0
28491,-27.621228055535838,11.474450037070202,299.8840685357847,-28.761795319075727,218.3402743298929,27.641409587546686,0.0
28492,-27.638115826154568,11.408169311375044,299.8825786362177,-28.81461314594601,190.85814458496043,27.621429306672983,0.0
28493,-27.625564721411145,11.427121050986697,299.87446963544835,-28.797535396915936,226.36135139740696,27.623485564717274,0.0
28494,-27.662895910342172,11.398599518888068,299.90705861477886,-28.827954227800614,154.76766038406188,27.632825854507093,0.0
28495,-27.656610075064062,11.412332760691172,299.90427939291993,-28.816304289493683,172.60507712737262,27.631985244203435,0.0
28496,-27.65624403915527,11.398646506734979,299.89972096351084,-28.82621778576385,160.8450400800891,27.631484668498043,0.0
28497,-27.678164739995623,11.423473437263235,299.9314791463803,-28.813675242504605,200.03242134815616,27.6282182862411,0.0
28498,-27.664371047250462,11.453657230431897,299.9253976927002,-28.788071446758877,172.92912185107585,27.630521459886413,0.0
28499,-27.65224007040864,11.470485547780621,299.917108679011,-28.772652869416817,238.54133643511827,27.631135438158324,0.0
28500,-27.65828044321333,11.461297389526,299.92098963036057,-28.780922548417013,173.4357461742847,27.627214688259333,0.0
28501,-27.67500564646122,11.465107595907584,299.9406200984843,-28.7824215843651,183.74737559751338,27.64266976848353,0.0
28502,-27.67622734490773,11.444007933298897,299.9355675554196,-28.7981647522016,189.52784307904494,27.64161062635231,0.0
28503,-27.66004203544907,11.475503577578461,299.9272489112428,-28.770982533930205,153.53077425907125,27.650801379795062,0.0
28504,-27.651660909928523,11.43586819212848,299.9059560200222,-28.7978254836656,173.35788537807,27.648886264206734,0.0
28505,-27.638980494985233,11.463740287105631,299.9004160039766,-28.774186916480836,181.95319002893768,27.660651159420468,0.0
28506,-27.668914467292634,11.43046095005373,299.92337732641954,-28.806198530357154,131.84687973852357,27.65115380468331,0.0
28507,-27.668103017954657,11.394613310117796,299.9116046946157,-28.832200522282193,174.8577513772786,27.642325202297698,0.0
28508,-27.6889173593782,11.38696770892889,299.9322957109147,-28.843110617114704,169.57234111378733,27.65412944558035,0.0
28509,-27.704827722216116,11.395472575448213,299.95246282341196,-28.84096005982876,133.3606180394437,27.641872705091263,0.0
28510,-27.703550363643522,11.394680987395304,299.9508108036782,-28.841212241597354,115.78241427389422,27.640466572477543,0.0
28511,-27.68688503990517,11.430121374117995,299.9431318313062,-28.811046062170014,202.84059195726144,27.64785407947769,0.0
28512,-27.69637098894204,11.41401048405691,299.94873147800894,-28.825249750795763,185.91725834228365,27.652964140829084,0.0
28513,-27.710671835538673,11.427304721421375,299.968566297078,-28.819188281252643,126.73347354228856,27.649235757614143,0.0
28514,-27.725093864909077,11.401193391279614,299.97660169577074,-28.84195535575119,162.2114325354473,27.65591613084664,0.0
28515,-27.715176513054267,11.396622347083511,299.964252724229,-28.842763128035486,154.39742873802322,27.65542421962143,0.0
28516,-27.733397583447548,11.410511365541588,299.98860284591535,-28.8372668026493,250.9650491594307,27.65435001362959,0.0
28517,-27.758418450140304,11.41517834851675,300.01767902335644,-28.840242773779952,142.59700143478145,27.657713284548226,0.0
28518,-27.751662881395802,11.46441758543596,300.02510540390864,-28.802538963249727,197.98876171554463,27.645713860797063,0.0
28519,-27.711061869518396,11.48397433671893,299.9861697415329,-28.777858398652278,177.274029974286,27.645152477776524,0.0
